index,label,clean_pred,adv_pred,clean_path,adv_path,delta_path
228,7,725,113,outputs/cifar10_resnet18_pgd/clean/000228.png,outputs/cifar10_resnet18_pgd/adv/000228.png,
229,6,725,381,outputs/cifar10_resnet18_pgd/clean/000229.png,outputs/cifar10_resnet18_pgd/adv/000229.png,
230,5,382,725,outputs/cifar10_resnet18_pgd/clean/000230.png,outputs/cifar10_resnet18_pgd/adv/000230.png,
231,1,725,725,outputs/cifar10_resnet18_pgd/clean/000231.png,outputs/cifar10_resnet18_pgd/adv/000231.png,
232,5,381,857,outputs/cifar10_resnet18_pgd/clean/000232.png,outputs/cifar10_resnet18_pgd/adv/000232.png,
233,8,382,382,outputs/cifar10_resnet18_pgd/clean/000233.png,outputs/cifar10_resnet18_pgd/adv/000233.png,
234,8,857,857,outputs/cifar10_resnet18_pgd/clean/000234.png,outputs/cifar10_resnet18_pgd/adv/000234.png,
235,0,725,381,outputs/cifar10_resnet18_pgd/clean/000235.png,outputs/cifar10_resnet18_pgd/adv/000235.png,
236,4,381,381,outputs/cifar10_resnet18_pgd/clean/000236.png,outputs/cifar10_resnet18_pgd/adv/000236.png,
237,0,725,725,outputs/cifar10_resnet18_pgd/clean/000237.png,outputs/cifar10_resnet18_pgd/adv/000237.png,
238,5,51,938,outputs/cifar10_resnet18_pgd/clean/000238.png,outputs/cifar10_resnet18_pgd/adv/000238.png,
239,5,725,725,outputs/cifar10_resnet18_pgd/clean/000239.png,outputs/cifar10_resnet18_pgd/adv/000239.png,
240,1,725,725,outputs/cifar10_resnet18_pgd/clean/000240.png,outputs/cifar10_resnet18_pgd/adv/000240.png,
241,1,725,725,outputs/cifar10_resnet18_pgd/clean/000241.png,outputs/cifar10_resnet18_pgd/adv/000241.png,
242,8,66,857,outputs/cifar10_resnet18_pgd/clean/000242.png,outputs/cifar10_resnet18_pgd/adv/000242.png,
243,9,79,223,outputs/cifar10_resnet18_pgd/clean/000243.png,outputs/cifar10_resnet18_pgd/adv/000243.png,
244,0,780,780,outputs/cifar10_resnet18_pgd/clean/000244.png,outputs/cifar10_resnet18_pgd/adv/000244.png,
245,3,382,382,outputs/cifar10_resnet18_pgd/clean/000245.png,outputs/cifar10_resnet18_pgd/adv/000245.png,
246,1,725,725,outputs/cifar10_resnet18_pgd/clean/000246.png,outputs/cifar10_resnet18_pgd/adv/000246.png,
247,9,725,51,outputs/cifar10_resnet18_pgd/clean/000247.png,outputs/cifar10_resnet18_pgd/adv/000247.png,
248,2,381,780,outputs/cifar10_resnet18_pgd/clean/000248.png,outputs/cifar10_resnet18_pgd/adv/000248.png,
249,2,725,382,outputs/cifar10_resnet18_pgd/clean/000249.png,outputs/cifar10_resnet18_pgd/adv/000249.png,
250,5,381,556,outputs/cifar10_resnet18_pgd/clean/000250.png,outputs/cifar10_resnet18_pgd/adv/000250.png,
251,3,725,725,outputs/cifar10_resnet18_pgd/clean/000251.png,outputs/cifar10_resnet18_pgd/adv/000251.png,
252,9,725,381,outputs/cifar10_resnet18_pgd/clean/000252.png,outputs/cifar10_resnet18_pgd/adv/000252.png,
253,9,725,725,outputs/cifar10_resnet18_pgd/clean/000253.png,outputs/cifar10_resnet18_pgd/adv/000253.png,
254,4,725,780,outputs/cifar10_resnet18_pgd/clean/000254.png,outputs/cifar10_resnet18_pgd/adv/000254.png,
255,0,857,857,outputs/cifar10_resnet18_pgd/clean/000255.png,outputs/cifar10_resnet18_pgd/adv/000255.png,
256,3,497,497,outputs/cifar10_resnet18_pgd/clean/000256.png,outputs/cifar10_resnet18_pgd/adv/000256.png,
257,0,780,216,outputs/cifar10_resnet18_pgd/clean/000257.png,outputs/cifar10_resnet18_pgd/adv/000257.png,
258,0,51,381,outputs/cifar10_resnet18_pgd/clean/000258.png,outputs/cifar10_resnet18_pgd/adv/000258.png,
259,9,725,780,outputs/cifar10_resnet18_pgd/clean/000259.png,outputs/cifar10_resnet18_pgd/adv/000259.png,
260,8,382,857,outputs/cifar10_resnet18_pgd/clean/000260.png,outputs/cifar10_resnet18_pgd/adv/000260.png,
261,1,725,725,outputs/cifar10_resnet18_pgd/clean/000261.png,outputs/cifar10_resnet18_pgd/adv/000261.png,
262,5,725,725,outputs/cifar10_resnet18_pgd/clean/000262.png,outputs/cifar10_resnet18_pgd/adv/000262.png,
263,7,382,725,outputs/cifar10_resnet18_pgd/clean/000263.png,outputs/cifar10_resnet18_pgd/adv/000263.png,
264,0,780,382,outputs/cifar10_resnet18_pgd/clean/000264.png,outputs/cifar10_resnet18_pgd/adv/000264.png,
265,8,725,857,outputs/cifar10_resnet18_pgd/clean/000265.png,outputs/cifar10_resnet18_pgd/adv/000265.png,
266,2,780,780,outputs/cifar10_resnet18_pgd/clean/000266.png,outputs/cifar10_resnet18_pgd/adv/000266.png,
267,4,725,725,outputs/cifar10_resnet18_pgd/clean/000267.png,outputs/cifar10_resnet18_pgd/adv/000267.png,
268,7,381,381,outputs/cifar10_resnet18_pgd/clean/000268.png,outputs/cifar10_resnet18_pgd/adv/000268.png,
269,0,223,223,outputs/cifar10_resnet18_pgd/clean/000269.png,outputs/cifar10_resnet18_pgd/adv/000269.png,
270,2,381,780,outputs/cifar10_resnet18_pgd/clean/000270.png,outputs/cifar10_resnet18_pgd/adv/000270.png,
271,3,113,780,outputs/cifar10_resnet18_pgd/clean/000271.png,outputs/cifar10_resnet18_pgd/adv/000271.png,
272,6,725,381,outputs/cifar10_resnet18_pgd/clean/000272.png,outputs/cifar10_resnet18_pgd/adv/000272.png,
273,3,382,382,outputs/cifar10_resnet18_pgd/clean/000273.png,outputs/cifar10_resnet18_pgd/adv/000273.png,
274,8,51,857,outputs/cifar10_resnet18_pgd/clean/000274.png,outputs/cifar10_resnet18_pgd/adv/000274.png,
275,5,725,725,outputs/cifar10_resnet18_pgd/clean/000275.png,outputs/cifar10_resnet18_pgd/adv/000275.png,
276,0,725,725,outputs/cifar10_resnet18_pgd/clean/000276.png,outputs/cifar10_resnet18_pgd/adv/000276.png,
277,3,381,113,outputs/cifar10_resnet18_pgd/clean/000277.png,outputs/cifar10_resnet18_pgd/adv/000277.png,
278,4,382,76,outputs/cifar10_resnet18_pgd/clean/000278.png,outputs/cifar10_resnet18_pgd/adv/000278.png,
279,3,725,857,outputs/cifar10_resnet18_pgd/clean/000279.png,outputs/cifar10_resnet18_pgd/adv/000279.png,
280,9,725,725,outputs/cifar10_resnet18_pgd/clean/000280.png,outputs/cifar10_resnet18_pgd/adv/000280.png,
281,0,725,381,outputs/cifar10_resnet18_pgd/clean/000281.png,outputs/cifar10_resnet18_pgd/adv/000281.png,
282,6,780,725,outputs/cifar10_resnet18_pgd/clean/000282.png,outputs/cifar10_resnet18_pgd/adv/000282.png,
283,1,780,725,outputs/cifar10_resnet18_pgd/clean/000283.png,outputs/cifar10_resnet18_pgd/adv/000283.png,
284,0,51,216,outputs/cifar10_resnet18_pgd/clean/000284.png,outputs/cifar10_resnet18_pgd/adv/000284.png,
285,9,857,497,outputs/cifar10_resnet18_pgd/clean/000285.png,outputs/cifar10_resnet18_pgd/adv/000285.png,
286,1,725,725,outputs/cifar10_resnet18_pgd/clean/000286.png,outputs/cifar10_resnet18_pgd/adv/000286.png,
287,0,780,381,outputs/cifar10_resnet18_pgd/clean/000287.png,outputs/cifar10_resnet18_pgd/adv/000287.png,
288,7,780,725,outputs/cifar10_resnet18_pgd/clean/000288.png,outputs/cifar10_resnet18_pgd/adv/000288.png,
289,9,79,223,outputs/cifar10_resnet18_pgd/clean/000289.png,outputs/cifar10_resnet18_pgd/adv/000289.png,
290,1,725,725,outputs/cifar10_resnet18_pgd/clean/000290.png,outputs/cifar10_resnet18_pgd/adv/000290.png,
291,2,66,780,outputs/cifar10_resnet18_pgd/clean/000291.png,outputs/cifar10_resnet18_pgd/adv/000291.png,
292,6,725,381,outputs/cifar10_resnet18_pgd/clean/000292.png,outputs/cifar10_resnet18_pgd/adv/000292.png,
293,9,725,381,outputs/cifar10_resnet18_pgd/clean/000293.png,outputs/cifar10_resnet18_pgd/adv/000293.png,
294,3,381,725,outputs/cifar10_resnet18_pgd/clean/000294.png,outputs/cifar10_resnet18_pgd/adv/000294.png,
295,4,725,725,outputs/cifar10_resnet18_pgd/clean/000295.png,outputs/cifar10_resnet18_pgd/adv/000295.png,
296,6,725,381,outputs/cifar10_resnet18_pgd/clean/000296.png,outputs/cifar10_resnet18_pgd/adv/000296.png,
297,0,51,381,outputs/cifar10_resnet18_pgd/clean/000297.png,outputs/cifar10_resnet18_pgd/adv/000297.png,
298,0,725,381,outputs/cifar10_resnet18_pgd/clean/000298.png,outputs/cifar10_resnet18_pgd/adv/000298.png,
299,6,725,725,outputs/cifar10_resnet18_pgd/clean/000299.png,outputs/cifar10_resnet18_pgd/adv/000299.png,
300,6,725,725,outputs/cifar10_resnet18_pgd/clean/000300.png,outputs/cifar10_resnet18_pgd/adv/000300.png,
301,6,725,725,outputs/cifar10_resnet18_pgd/clean/000301.png,outputs/cifar10_resnet18_pgd/adv/000301.png,
302,3,725,857,outputs/cifar10_resnet18_pgd/clean/000302.png,outputs/cifar10_resnet18_pgd/adv/000302.png,
303,2,857,780,outputs/cifar10_resnet18_pgd/clean/000303.png,outputs/cifar10_resnet18_pgd/adv/000303.png,
304,6,381,381,outputs/cifar10_resnet18_pgd/clean/000304.png,outputs/cifar10_resnet18_pgd/adv/000304.png,
305,1,780,725,outputs/cifar10_resnet18_pgd/clean/000305.png,outputs/cifar10_resnet18_pgd/adv/000305.png,
306,8,381,381,outputs/cifar10_resnet18_pgd/clean/000306.png,outputs/cifar10_resnet18_pgd/adv/000306.png,
307,2,556,780,outputs/cifar10_resnet18_pgd/clean/000307.png,outputs/cifar10_resnet18_pgd/adv/000307.png,
308,1,725,725,outputs/cifar10_resnet18_pgd/clean/000308.png,outputs/cifar10_resnet18_pgd/adv/000308.png,
309,6,381,381,outputs/cifar10_resnet18_pgd/clean/000309.png,outputs/cifar10_resnet18_pgd/adv/000309.png,
310,8,725,780,outputs/cifar10_resnet18_pgd/clean/000310.png,outputs/cifar10_resnet18_pgd/adv/000310.png,
311,6,725,725,outputs/cifar10_resnet18_pgd/clean/000311.png,outputs/cifar10_resnet18_pgd/adv/000311.png,
312,8,51,857,outputs/cifar10_resnet18_pgd/clean/000312.png,outputs/cifar10_resnet18_pgd/adv/000312.png,
313,0,51,381,outputs/cifar10_resnet18_pgd/clean/000313.png,outputs/cifar10_resnet18_pgd/adv/000313.png,
314,4,780,780,outputs/cifar10_resnet18_pgd/clean/000314.png,outputs/cifar10_resnet18_pgd/adv/000314.png,
315,0,780,79,outputs/cifar10_resnet18_pgd/clean/000315.png,outputs/cifar10_resnet18_pgd/adv/000315.png,
316,7,780,381,outputs/cifar10_resnet18_pgd/clean/000316.png,outputs/cifar10_resnet18_pgd/adv/000316.png,
317,7,382,725,outputs/cifar10_resnet18_pgd/clean/000317.png,outputs/cifar10_resnet18_pgd/adv/000317.png,
318,5,381,381,outputs/cifar10_resnet18_pgd/clean/000318.png,outputs/cifar10_resnet18_pgd/adv/000318.png,
319,5,725,725,outputs/cifar10_resnet18_pgd/clean/000319.png,outputs/cifar10_resnet18_pgd/adv/000319.png,
320,3,381,382,outputs/cifar10_resnet18_pgd/clean/000320.png,outputs/cifar10_resnet18_pgd/adv/000320.png,
321,5,381,725,outputs/cifar10_resnet18_pgd/clean/000321.png,outputs/cifar10_resnet18_pgd/adv/000321.png,
322,2,725,382,outputs/cifar10_resnet18_pgd/clean/000322.png,outputs/cifar10_resnet18_pgd/adv/000322.png,
323,3,725,382,outputs/cifar10_resnet18_pgd/clean/000323.png,outputs/cifar10_resnet18_pgd/adv/000323.png,
324,4,725,381,outputs/cifar10_resnet18_pgd/clean/000324.png,outputs/cifar10_resnet18_pgd/adv/000324.png,
325,1,725,725,outputs/cifar10_resnet18_pgd/clean/000325.png,outputs/cifar10_resnet18_pgd/adv/000325.png,
326,7,725,725,outputs/cifar10_resnet18_pgd/clean/000326.png,outputs/cifar10_resnet18_pgd/adv/000326.png,
327,5,857,857,outputs/cifar10_resnet18_pgd/clean/000327.png,outputs/cifar10_resnet18_pgd/adv/000327.png,
328,4,857,381,outputs/cifar10_resnet18_pgd/clean/000328.png,outputs/cifar10_resnet18_pgd/adv/000328.png,
329,6,725,725,outputs/cifar10_resnet18_pgd/clean/000329.png,outputs/cifar10_resnet18_pgd/adv/000329.png,
330,1,381,725,outputs/cifar10_resnet18_pgd/clean/000330.png,outputs/cifar10_resnet18_pgd/adv/000330.png,
331,9,780,223,outputs/cifar10_resnet18_pgd/clean/000331.png,outputs/cifar10_resnet18_pgd/adv/000331.png,
332,3,725,725,outputs/cifar10_resnet18_pgd/clean/000332.png,outputs/cifar10_resnet18_pgd/adv/000332.png,
333,6,381,381,outputs/cifar10_resnet18_pgd/clean/000333.png,outputs/cifar10_resnet18_pgd/adv/000333.png,
334,6,725,725,outputs/cifar10_resnet18_pgd/clean/000334.png,outputs/cifar10_resnet18_pgd/adv/000334.png,
335,9,381,381,outputs/cifar10_resnet18_pgd/clean/000335.png,outputs/cifar10_resnet18_pgd/adv/000335.png,
336,3,565,725,outputs/cifar10_resnet18_pgd/clean/000336.png,outputs/cifar10_resnet18_pgd/adv/000336.png,
337,8,857,857,outputs/cifar10_resnet18_pgd/clean/000337.png,outputs/cifar10_resnet18_pgd/adv/000337.png,
338,0,51,381,outputs/cifar10_resnet18_pgd/clean/000338.png,outputs/cifar10_resnet18_pgd/adv/000338.png,
339,7,725,725,outputs/cifar10_resnet18_pgd/clean/000339.png,outputs/cifar10_resnet18_pgd/adv/000339.png,
340,2,286,780,outputs/cifar10_resnet18_pgd/clean/000340.png,outputs/cifar10_resnet18_pgd/adv/000340.png,
341,6,725,381,outputs/cifar10_resnet18_pgd/clean/000341.png,outputs/cifar10_resnet18_pgd/adv/000341.png,
342,2,780,780,outputs/cifar10_resnet18_pgd/clean/000342.png,outputs/cifar10_resnet18_pgd/adv/000342.png,
343,5,725,780,outputs/cifar10_resnet18_pgd/clean/000343.png,outputs/cifar10_resnet18_pgd/adv/000343.png,
344,8,725,725,outputs/cifar10_resnet18_pgd/clean/000344.png,outputs/cifar10_resnet18_pgd/adv/000344.png,
345,5,725,725,outputs/cifar10_resnet18_pgd/clean/000345.png,outputs/cifar10_resnet18_pgd/adv/000345.png,
346,4,780,780,outputs/cifar10_resnet18_pgd/clean/000346.png,outputs/cifar10_resnet18_pgd/adv/000346.png,
347,6,725,381,outputs/cifar10_resnet18_pgd/clean/000347.png,outputs/cifar10_resnet18_pgd/adv/000347.png,
348,8,725,938,outputs/cifar10_resnet18_pgd/clean/000348.png,outputs/cifar10_resnet18_pgd/adv/000348.png,
349,9,725,725,outputs/cifar10_resnet18_pgd/clean/000349.png,outputs/cifar10_resnet18_pgd/adv/000349.png,
350,9,725,381,outputs/cifar10_resnet18_pgd/clean/000350.png,outputs/cifar10_resnet18_pgd/adv/000350.png,
351,1,381,725,outputs/cifar10_resnet18_pgd/clean/000351.png,outputs/cifar10_resnet18_pgd/adv/000351.png,
352,0,51,381,outputs/cifar10_resnet18_pgd/clean/000352.png,outputs/cifar10_resnet18_pgd/adv/000352.png,
353,2,51,780,outputs/cifar10_resnet18_pgd/clean/000353.png,outputs/cifar10_resnet18_pgd/adv/000353.png,
354,2,223,780,outputs/cifar10_resnet18_pgd/clean/000354.png,outputs/cifar10_resnet18_pgd/adv/000354.png,
355,7,938,780,outputs/cifar10_resnet18_pgd/clean/000355.png,outputs/cifar10_resnet18_pgd/adv/000355.png,
356,3,382,780,outputs/cifar10_resnet18_pgd/clean/000356.png,outputs/cifar10_resnet18_pgd/adv/000356.png,
357,2,382,381,outputs/cifar10_resnet18_pgd/clean/000357.png,outputs/cifar10_resnet18_pgd/adv/000357.png,
358,8,725,725,outputs/cifar10_resnet18_pgd/clean/000358.png,outputs/cifar10_resnet18_pgd/adv/000358.png,
359,0,725,725,outputs/cifar10_resnet18_pgd/clean/000359.png,outputs/cifar10_resnet18_pgd/adv/000359.png,
360,9,725,382,outputs/cifar10_resnet18_pgd/clean/000360.png,outputs/cifar10_resnet18_pgd/adv/000360.png,
361,5,857,857,outputs/cifar10_resnet18_pgd/clean/000361.png,outputs/cifar10_resnet18_pgd/adv/000361.png,
362,8,725,725,outputs/cifar10_resnet18_pgd/clean/000362.png,outputs/cifar10_resnet18_pgd/adv/000362.png,
363,1,725,725,outputs/cifar10_resnet18_pgd/clean/000363.png,outputs/cifar10_resnet18_pgd/adv/000363.png,
364,9,780,780,outputs/cifar10_resnet18_pgd/clean/000364.png,outputs/cifar10_resnet18_pgd/adv/000364.png,
365,4,51,51,outputs/cifar10_resnet18_pgd/clean/000365.png,outputs/cifar10_resnet18_pgd/adv/000365.png,
366,1,381,725,outputs/cifar10_resnet18_pgd/clean/000366.png,outputs/cifar10_resnet18_pgd/adv/000366.png,
367,3,382,382,outputs/cifar10_resnet18_pgd/clean/000367.png,outputs/cifar10_resnet18_pgd/adv/000367.png,
368,8,725,725,outputs/cifar10_resnet18_pgd/clean/000368.png,outputs/cifar10_resnet18_pgd/adv/000368.png,
369,1,725,725,outputs/cifar10_resnet18_pgd/clean/000369.png,outputs/cifar10_resnet18_pgd/adv/000369.png,
370,4,857,76,outputs/cifar10_resnet18_pgd/clean/000370.png,outputs/cifar10_resnet18_pgd/adv/000370.png,
371,7,381,381,outputs/cifar10_resnet18_pgd/clean/000371.png,outputs/cifar10_resnet18_pgd/adv/000371.png,
372,9,79,223,outputs/cifar10_resnet18_pgd/clean/000372.png,outputs/cifar10_resnet18_pgd/adv/000372.png,
373,4,725,382,outputs/cifar10_resnet18_pgd/clean/000373.png,outputs/cifar10_resnet18_pgd/adv/000373.png,
374,2,725,725,outputs/cifar10_resnet18_pgd/clean/000374.png,outputs/cifar10_resnet18_pgd/adv/000374.png,
375,7,725,725,outputs/cifar10_resnet18_pgd/clean/000375.png,outputs/cifar10_resnet18_pgd/adv/000375.png,
376,0,857,381,outputs/cifar10_resnet18_pgd/clean/000376.png,outputs/cifar10_resnet18_pgd/adv/000376.png,
377,7,381,381,outputs/cifar10_resnet18_pgd/clean/000377.png,outputs/cifar10_resnet18_pgd/adv/000377.png,
378,0,725,381,outputs/cifar10_resnet18_pgd/clean/000378.png,outputs/cifar10_resnet18_pgd/adv/000378.png,
379,6,381,381,outputs/cifar10_resnet18_pgd/clean/000379.png,outputs/cifar10_resnet18_pgd/adv/000379.png,
380,6,725,381,outputs/cifar10_resnet18_pgd/clean/000380.png,outputs/cifar10_resnet18_pgd/adv/000380.png,
381,9,51,223,outputs/cifar10_resnet18_pgd/clean/000381.png,outputs/cifar10_resnet18_pgd/adv/000381.png,
382,0,51,381,outputs/cifar10_resnet18_pgd/clean/000382.png,outputs/cifar10_resnet18_pgd/adv/000382.png,
383,9,780,223,outputs/cifar10_resnet18_pgd/clean/000383.png,outputs/cifar10_resnet18_pgd/adv/000383.png,
384,2,725,780,outputs/cifar10_resnet18_pgd/clean/000384.png,outputs/cifar10_resnet18_pgd/adv/000384.png,
385,8,725,725,outputs/cifar10_resnet18_pgd/clean/000385.png,outputs/cifar10_resnet18_pgd/adv/000385.png,
386,7,725,725,outputs/cifar10_resnet18_pgd/clean/000386.png,outputs/cifar10_resnet18_pgd/adv/000386.png,
387,2,381,381,outputs/cifar10_resnet18_pgd/clean/000387.png,outputs/cifar10_resnet18_pgd/adv/000387.png,
388,2,725,780,outputs/cifar10_resnet18_pgd/clean/000388.png,outputs/cifar10_resnet18_pgd/adv/000388.png,
389,5,780,556,outputs/cifar10_resnet18_pgd/clean/000389.png,outputs/cifar10_resnet18_pgd/adv/000389.png,
390,1,725,725,outputs/cifar10_resnet18_pgd/clean/000390.png,outputs/cifar10_resnet18_pgd/adv/000390.png,
391,2,725,725,outputs/cifar10_resnet18_pgd/clean/000391.png,outputs/cifar10_resnet18_pgd/adv/000391.png,
392,6,725,725,outputs/cifar10_resnet18_pgd/clean/000392.png,outputs/cifar10_resnet18_pgd/adv/000392.png,
393,2,382,725,outputs/cifar10_resnet18_pgd/clean/000393.png,outputs/cifar10_resnet18_pgd/adv/000393.png,
394,9,382,382,outputs/cifar10_resnet18_pgd/clean/000394.png,outputs/cifar10_resnet18_pgd/adv/000394.png,
395,6,381,381,outputs/cifar10_resnet18_pgd/clean/000395.png,outputs/cifar10_resnet18_pgd/adv/000395.png,
396,2,725,780,outputs/cifar10_resnet18_pgd/clean/000396.png,outputs/cifar10_resnet18_pgd/adv/000396.png,
397,3,382,382,outputs/cifar10_resnet18_pgd/clean/000397.png,outputs/cifar10_resnet18_pgd/adv/000397.png,
398,0,780,381,outputs/cifar10_resnet18_pgd/clean/000398.png,outputs/cifar10_resnet18_pgd/adv/000398.png,
399,3,223,497,outputs/cifar10_resnet18_pgd/clean/000399.png,outputs/cifar10_resnet18_pgd/adv/000399.png,
400,9,725,780,outputs/cifar10_resnet18_pgd/clean/000400.png,outputs/cifar10_resnet18_pgd/adv/000400.png,
401,8,725,725,outputs/cifar10_resnet18_pgd/clean/000401.png,outputs/cifar10_resnet18_pgd/adv/000401.png,
402,7,556,556,outputs/cifar10_resnet18_pgd/clean/000402.png,outputs/cifar10_resnet18_pgd/adv/000402.png,
403,8,780,857,outputs/cifar10_resnet18_pgd/clean/000403.png,outputs/cifar10_resnet18_pgd/adv/000403.png,
404,8,725,725,outputs/cifar10_resnet18_pgd/clean/000404.png,outputs/cifar10_resnet18_pgd/adv/000404.png,
405,4,381,381,outputs/cifar10_resnet18_pgd/clean/000405.png,outputs/cifar10_resnet18_pgd/adv/000405.png,
406,0,381,381,outputs/cifar10_resnet18_pgd/clean/000406.png,outputs/cifar10_resnet18_pgd/adv/000406.png,
407,1,725,725,outputs/cifar10_resnet18_pgd/clean/000407.png,outputs/cifar10_resnet18_pgd/adv/000407.png,
408,8,780,780,outputs/cifar10_resnet18_pgd/clean/000408.png,outputs/cifar10_resnet18_pgd/adv/000408.png,
409,2,857,556,outputs/cifar10_resnet18_pgd/clean/000409.png,outputs/cifar10_resnet18_pgd/adv/000409.png,
410,7,780,381,outputs/cifar10_resnet18_pgd/clean/000410.png,outputs/cifar10_resnet18_pgd/adv/000410.png,
411,9,780,223,outputs/cifar10_resnet18_pgd/clean/000411.png,outputs/cifar10_resnet18_pgd/adv/000411.png,
412,3,780,780,outputs/cifar10_resnet18_pgd/clean/000412.png,outputs/cifar10_resnet18_pgd/adv/000412.png,
413,6,725,381,outputs/cifar10_resnet18_pgd/clean/000413.png,outputs/cifar10_resnet18_pgd/adv/000413.png,
414,1,725,725,outputs/cifar10_resnet18_pgd/clean/000414.png,outputs/cifar10_resnet18_pgd/adv/000414.png,
415,9,725,381,outputs/cifar10_resnet18_pgd/clean/000415.png,outputs/cifar10_resnet18_pgd/adv/000415.png,
416,0,223,381,outputs/cifar10_resnet18_pgd/clean/000416.png,outputs/cifar10_resnet18_pgd/adv/000416.png,
417,7,725,725,outputs/cifar10_resnet18_pgd/clean/000417.png,outputs/cifar10_resnet18_pgd/adv/000417.png,
418,3,381,725,outputs/cifar10_resnet18_pgd/clean/000418.png,outputs/cifar10_resnet18_pgd/adv/000418.png,
419,7,725,725,outputs/cifar10_resnet18_pgd/clean/000419.png,outputs/cifar10_resnet18_pgd/adv/000419.png,
420,4,381,381,outputs/cifar10_resnet18_pgd/clean/000420.png,outputs/cifar10_resnet18_pgd/adv/000420.png,
421,5,780,565,outputs/cifar10_resnet18_pgd/clean/000421.png,outputs/cifar10_resnet18_pgd/adv/000421.png,
422,0,381,381,outputs/cifar10_resnet18_pgd/clean/000422.png,outputs/cifar10_resnet18_pgd/adv/000422.png,
423,0,725,382,outputs/cifar10_resnet18_pgd/clean/000423.png,outputs/cifar10_resnet18_pgd/adv/000423.png,
424,2,223,780,outputs/cifar10_resnet18_pgd/clean/000424.png,outputs/cifar10_resnet18_pgd/adv/000424.png,
425,9,857,223,outputs/cifar10_resnet18_pgd/clean/000425.png,outputs/cifar10_resnet18_pgd/adv/000425.png,
